Date,Code,Name,Close,Marcap,Stocks,Naver_Close,Institution_Net_Volume,Foreign_Net_Volume,Institution_Net_Est_Value,Foreign_Net_Est_Value,Basket,KOSPI_Marcap,KOSPI_Share_Pct
2026-06-08,055550,신한지주,97100.0,46088938453100.0,474654361,97100.0,69903.0,-263872.0,6787581300.0,-25621971200.0,금융,6132411531476562.0,0.7515630387252029
2026-06-08,086790,하나금융지주,112400.0,30838934875200.0,274367748,112400.0,-163570.0,-18049.0,-18385268000.0,-2028707600.0,금융,6132411531476562.0,0.502884301174331
2026-06-08,105560,KB금융,151500.0,56486843932500.0,372850455,151500.0,-361360.0,-2958.0,-54746040000.0,-448137000.0,금융,6132411531476562.0,0.9211195896192422
2026-06-08,316140,우리금융지주,28850.0,21178101832000.0,734076320,28850.0,-530627.0,-490020.0,-15308588950.0,-14137077000.0,금융,6132411531476562.0,0.3453470420779268
2026-06-08,000660,SK하이닉스,1911000.0,1361974219515000.0,712702365,1911000.0,-86029.0,-154732.0,-164401419000.0,-295692852000.0,반도체,6132411531476562.0,22.20943934574893
2026-06-08,005930,삼성전자,295500.0,1727575328664000.0,5846278608,295500.0,-3937194.0,-1174306.0,-1163440827000.0,-347007423000.0,반도체,6132411531476562.0,28.171223013926372
2026-06-08,003230,삼양식품,1069000.0,8052793035000.0,7533015,1069000.0,-776.0,-2184.0,-829544000.0,-2334696000.0,생활소비재,6132411531476562.0,0.13131527448323496
2026-06-08,015760,한국전력,36000.0,23110706772000.0,641964077,36000.0,30285.0,327676.0,1090260000.0,11796336000.0,생활소비재,6132411531476562.0,0.3768616416784313
2026-06-08,033780,KT&G,177200.0,18395212803200.0,103810456,177200.0,49778.0,-45583.0,8820661600.0,-8077307600.0,생활소비재,6132411531476562.0,0.2999670310575324
2026-06-08,090430,아모레퍼시픽,105000.0,6141739695000.0,58492759,105000.0,5649.0,20014.0,593145000.0,2101470000.0,생활소비재,6132411531476562.0,0.10015211248422513
2026-06-08,278470,에이피알,366000.0,13702364730000.0,37438155,366000.0,-16735.0,15316.0,-6125010000.0,5605656000.0,생활소비재,6132411531476562.0,0.22344170249612624
2026-06-09,024110,기업은행,20550.0,16387101607950.0,797425869,20550.0,34518.0,262345.0,709344900.0,5391189750.0,금융,6625921096905701.0,0.24731809160243035
2026-06-09,032830,삼성생명,393000.0,78600000000000.0,200000000,393000.0,35623.0,-31703.0,13999839000.0,-12459279000.0,금융,6625921096905701.0,1.186250165832885
2026-06-09,055550,신한지주,101200.0,48035021333200.0,474654361,101200.0,330978.0,-199424.0,33494973600.0,-20181708800.0,금융,6625921096905701.0,0.7249561325991689
2026-06-09,086790,하나금융지주,119000.0,32649762012000.0,274367748,119000.0,113606.0,33654.0,13519114000.0,4004826000.0,금융,6625921096905701.0,0.49275808652848896
2026-06-09,105560,KB금융,154800.0,54905661223200.0,354687734,154800.0,113037.0,-54764.0,17498127600.0,-8477467200.0,금융,6625921096905701.0,0.8286494876741121
2026-06-09,316140,우리금융지주,30000.0,22022289600000.0,734076320,30000.0,679800.0,-439769.0,20394000000.0,-13193070000.0,금융,6625921096905701.0,0.3323657085244252
2026-06-09,000660,SK하이닉스,2215000.0,1578635738475000.0,712702365,2215000.0,854714.0,-626165.0,1893191510000.0,-1386955475000.0,반도체,6625921096905701.0,23.825151482896793
2026-06-09,005930,삼성전자,322000.0,1882501711776000.0,5846278608,322000.0,1767022.0,-1596173.0,568981084000.0,-513967706000.0,반도체,6625921096905701.0,28.411170073472903
2026-06-09,003230,삼양식품,1110000.0,8361646650000.0,7533015,1110000.0,5560.0,-4975.0,6171600000.0,-5522250000.0,생활소비재,6625921096905701.0,0.12619598887020977
2026-06-09,015760,한국전력,36100.0,23174903179700.0,641964077,36100.0,99567.0,-422325.0,3594368700.0,-15245932500.0,생활소비재,6625921096905701.0,0.3497612307898242
2026-06-09,033780,KT&G,184300.0,19132267040800.0,103810456,184300.0,-11425.0,66692.0,-2105627500.0,12291335600.0,생활소비재,6625921096905701.0,0.2887487907112983
2026-06-09,090430,아모레퍼시픽,112000.0,6551189008000.0,58492759,112000.0,46310.0,35614.0,5186720000.0,3988768000.0,생활소비재,6625921096905701.0,0.09887212528171213
2026-06-09,278470,에이피알,405000.0,15162452775000.0,37438155,405000.0,81905.0,-33616.0,33171525000.0,-13614480000.0,생활소비재,6625921096905701.0,0.22883539591319388
2026-06-10,024110,기업은행,20900.0,16666200662100.0,797425869,20900.0,-152187.0,321790.0,-3180708300.0,6725411000.0,금융,6324686062638699.0,0.26351032283722164
2026-06-10,032830,삼성생명,368000.0,73600000000000.0,200000000,368000.0,-78035.0,85717.0,-28716880000.0,31543856000.0,금융,6324686062638699.0,1.1636941228556983
2026-06-10,055550,신한지주,98200.0,46611058250200.0,474654361,98200.0,304900.0,-333769.0,29941180000.0,-32776115800.0,금융,6324686062638699.0,0.7369703063293797
2026-06-10,086790,하나금융지주,117900.0,32347957489200.0,274367748,117900.0,119577.0,-91167.0,14098128300.0,-10748589300.0,금융,6324686062638699.0,0.5114555437033697
2026-06-10,105560,KB금융,154000.0,54621911036000.0,354687734,154000.0,88364.0,-88695.0,13608056000.0,-13659030000.0,금융,6324686062638699.0,0.8636303920073369
2026-06-10,316140,우리금융지주,29800.0,21875474336000.0,734076320,29800.0,54880.0,14001.0,1635424000.0,417229800.0,금융,6324686062638699.0,0.3458744690147263
2026-06-10,000660,SK하이닉스,2048000.0,1459614443520000.0,712702365,2048000.0,-702023.0,-273910.0,-1437743104000.0,-560967680000.0,반도체,6324686062638699.0,23.078053662493403
2026-06-10,005930,삼성전자,302500.0,1768499278920000.0,5846278608,302500.0,-2851841.0,-3840270.0,-862681902500.0,-1161681675000.0,반도체,6324686062638699.0,27.96185077654544
2026-06-10,003230,삼양식품,1136000.0,8557505040000.0,7533015,1136000.0,11773.0,-7941.0,13374128000.0,-9020976000.0,생활소비재,6324686062638699.0,0.1353032380619024
2026-06-10,015760,한국전력,36400.0,23367492402800.0,641964077,36400.0,77411.0,306420.0,2817760400.0,11153688000.0,생활소비재,6324686062638699.0,0.36946485835616216
2026-06-10,033780,KT&G,185100.0,19215315405600.0,103810456,185100.0,-45503.0,68372.0,-8422605300.0,12655657200.0,생활소비재,6324686062638699.0,0.30381453269450104
2026-06-10,090430,아모레퍼시픽,111800.0,6539490456200.0,58492759,111800.0,6504.0,-16317.0,727147200.0,-1824240600.0,생활소비재,6324686062638699.0,0.10339628546672376
2026-06-10,278470,에이피알,410500.0,15368362627500.0,37438155,410500.0,38634.0,-4613.0,15859257000.0,-1893636500.0,생활소비재,6324686062638699.0,0.24299012591762098
2026-06-11,024110,기업은행,20950.0,16706071955550.0,797425869,20950.0,193714.0,-180355.0,4058308300.0,-3778437250.0,금융,6352556164234073.0,0.26298188514424964
2026-06-11,032830,삼성생명,365000.0,73000000000000.0,200000000,365000.0,23540.0,49256.0,8592100000.0,17978440000.0,금융,6352556164234073.0,1.1491437165247258
2026-06-11,055550,신한지주,96900.0,45994007580900.0,474654361,96900.0,109032.0,-70797.0,10565200800.0,-6860229300.0,금융,6352556164234073.0,0.7240236275257786
2026-06-11,086790,하나금융지주,114800.0,31497417470400.0,274367748,114800.0,-107470.0,48741.0,-12337556000.0,5595466800.0,금융,6352556164234073.0,0.4958227311351546
2026-06-11,105560,KB금융,151500.0,53735191701000.0,354687734,151500.0,23399.0,-47506.0,3544948500.0,-7197159000.0,금융,6352556164234073.0,0.8458829849240515
2026-06-11,316140,우리금융지주,30150.0,22132401048000.0,734076320,30150.0,531050.0,-413212.0,16011157500.0,-12458341800.0,금융,6352556164234073.0,0.3484015013138967
2026-06-11,000660,SK하이닉스,2101000.0,1497387668865000.0,712702365,2101000.0,-513455.0,260726.0,-1078768955000.0,547785326000.0,반도체,6352556164234073.0,23.57141960106605
2026-06-11,005930,삼성전자,299000.0,1748037303792000.0,5846278608,299000.0,-5437840.0,549645.0,-1625914160000.0,164343855000.0,반도체,6352556164234073.0,27.517069642512332
2026-06-11,003230,삼양식품,1176000.0,8858825640000.0,7533015,1176000.0,18058.0,-8117.0,21236208000.0,-9545592000.0,생활소비재,6352556164234073.0,0.13945292904101553
2026-06-11,015760,한국전력,35900.0,23046510364300.0,641964077,35900.0,-268679.0,459343.0,-9645576100.0,16490413700.0,생활소비재,6352556164234073.0,0.36279113113640166
2026-06-11,033780,KT&G,185100.0,19215315405600.0,103810456,185100.0,234033.0,-213017.0,43319508300.0,-39429446700.0,생활소비재,6352556164234073.0,0.30248162958063024
2026-06-11,090430,아모레퍼시픽,111800.0,6539490456200.0,58492759,111800.0,75510.0,-74289.0,8442018000.0,-8305510200.0,생활소비재,6352556164234073.0,0.10294266256185815
2026-06-11,278470,에이피알,410500.0,15368362627500.0,37438155,410500.0,109523.0,-115758.0,44959191500.0,-47518659000.0,생활소비재,6352556164234073.0,0.241924073241987
2026-06-12,024110,기업은행,21800.0,17383883944200.0,797425869,21800.0,939007.0,358641.0,20470352600.0,7818373800.0,금융,6649271029629422.0,0.261440447633082
2026-06-12,032830,삼성생명,385500.0,77100000000000.0,200000000,385500.0,-19616.0,36458.0,-7561968000.0,14054559000.0,금융,6649271029629422.0,1.1595256029787215
2026-06-12,055550,신한지주,99600.0,47275574355600.0,474654361,99600.0,-183731.0,391020.0,-18299607600.0,38945592000.0,금융,6649271029629422.0,0.7109888308799283
2026-06-12,086790,하나금융지주,121000.0,33198497508000.0,274367748,121000.0,231616.0,9788.0,28025536000.0,1184348000.0,금융,6649271029629422.0,0.4992802573404836
2026-06-12,105560,KB금융,161200.0,57175662720800.0,354687734,161200.0,229909.0,138099.0,37061330800.0,22261558800.0,금융,6649271029629422.0,0.8598786613754038
2026-06-12,316140,우리금융지주,31150.0,22866477368000.0,734076320,31150.0,607611.0,-243530.0,18927082650.0,-7585959500.0,금융,6649271029629422.0,0.3438945001054408
2026-06-12,000660,SK하이닉스,2150000.0,1532310084750000.0,712702365,2150000.0,-270178.0,573440.0,-580882700000.0,1232896000000.0,반도체,6649271029629422.0,23.04478307354241
2026-06-12,005930,삼성전자,322500.0,1885424851080000.0,5846278608,322500.0,3295009.0,2880306.0,1062640402500.0,928898685000.0,반도체,6649271029629422.0,28.355361703237396
2026-06-12,003230,삼양식품,1145000.0,8625302175000.0,7533015,1145000.0,-9892.0,-6356.0,-11326340000.0,-7277620000.0,생활소비재,6649271029629422.0,0.12971801174241962
2026-06-12,015760,한국전력,37650.0,24169947499050.0,641964077,37650.0,396161.0,317491.0,14915461650.0,11953536150.0,생활소비재,6649271029629422.0,0.36349770360311273
2026-06-12,033780,KT&G,187800.0,19495603636800.0,103810456,187800.0,-50050.0,73907.0,-9399390000.0,13879734600.0,생활소비재,6649271029629422.0,0.29319911235271956
2026-06-12,090430,아모레퍼시픽,112000.0,6551189008000.0,58492759,112000.0,-22476.0,-1730.0,-2517312000.0,-193760000.0,생활소비재,6649271029629422.0,0.09852492068390106
2026-06-12,278470,에이피알,394000.0,14750633070000.0,37438155,394000.0,-33235.0,-36548.0,-13094590000.0,-14399912000.0,생활소비재,6649271029629422.0,0.22183834895991725
2026-06-15,024110,기업은행,22400.0,17862339465600.0,797425869,22400.0,328103.0,60608.0,7349507200.0,1357619200.0,금융,6992867781984873.0,0.2554365393782679
2026-06-15,032830,삼성생명,423000.0,84600000000000.0,200000000,423000.0,-7779.0,34090.0,-3290517000.0,14420070000.0,금융,6992867781984873.0,1.2098040837830188
2026-06-15,055550,신한지주,105600.0,50123500521600.0,474654361,105600.0,-224677.0,495227.0,-23725891200.0,52295971200.0,금융,6992867781984873.0,0.7167803265311105
2026-06-15,086790,하나금융지주,129300.0,35475749816400.0,274367748,129300.0,83544.0,146775.0,10802239200.0,18978007500.0,금융,6992867781984873.0,0.507313321550182
2026-06-15,105560,KB금융,169600.0,60155039686400.0,354687734,169600.0,82260.0,171107.0,13951296000.0,29019747200.0,금융,6992867781984873.0,0.8602341923491287
2026-06-15,316140,우리금융지주,32550.0,23894184216000.0,734076320,32550.0,88049.0,533762.0,2865994950.0,17373953100.0,금융,6992867781984873.0,0.3416936364442145
2026-06-15,000660,SK하이닉스,2288000.0,1630663011120000.0,712702365,2288000.0,165238.0,180233.0,378064544000.0,412373104000.0,반도체,6992867781984873.0,23.318945273367497
2026-06-15,005930,삼성전자,337000.0,1970195890896000.0,5846278608,337000.0,531697.0,-1828940.0,179181889000.0,-616352780000.0,반도체,6992867781984873.0,28.174362111802644
2026-06-15,003230,삼양식품,1139000.0,8580104085000.0,7533015,1139000.0,-15500.0,6670.0,-17654500000.0,7597130000.0,생활소비재,6992867781984873.0,0.12269793098482697
2026-06-15,015760,한국전력,41400.0,26577312787800.0,641964077,41400.0,1157313.0,-613708.0,47912758200.0,-25407511200.0,생활소비재,6992867781984873.0,0.3800631388493982
2026-06-15,033780,KT&G,188500.0,19568270956000.0,103810456,188500.0,48767.0,-48301.0,9192579500.0,-9104738500.0,생활소비재,6992867781984873.0,0.2798318453326411
2026-06-15,090430,아모레퍼시픽,112500.0,6580435387500.0,58492759,112500.0,-32507.0,-12162.0,-3657037500.0,-1368225000.0,생활소비재,6992867781984873.0,0.09410209934831905
2026-06-15,278470,에이피알,416000.0,15574272480000.0,37438155,416000.0,-10821.0,60590.0,-4501536000.0,25205440000.0,생활소비재,6992867781984873.0,0.22271653012119955
2026-06-16,024110,기업은행,23100.0,18420537573900.0,797425869,23100.0,1566843.0,-485303.0,36194073300.0,-11210499300.0,금융,7142513389095564.0,0.2578999376049128
2026-06-16,032830,삼성생명,431000.0,86200000000000.0,200000000,431000.0,-10011.0,24030.0,-4314741000.0,10356930000.0,금융,7142513389095564.0,1.2068580806806897
2026-06-16,055550,신한지주,106700.0,50645620318700.0,474654361,106700.0,51383.0,-21206.0,5482566100.0,-2262680200.0,금융,7142513389095564.0,0.709072808964144
2026-06-16,086790,하나금융지주,132000.0,36216542736000.0,274367748,132000.0,-37481.0,183706.0,-4947492000.0,24249192000.0,금융,7142513389095564.0,0.5070560006410572
2026-06-16,105560,KB금융,172000.0,61006290248000.0,354687734,172000.0,-21412.0,123647.0,-3682864000.0,21267284000.0,금융,7142513389095564.0,0.8541291688880551
2026-06-16,316140,우리금융지주,33050.0,24261222376000.0,734076320,33050.0,292965.0,379298.0,9682493250.0,12535798900.0,금융,7142513389095564.0,0.33967346022815265
2026-06-16,000660,SK하이닉스,2382000.0,1697657033430000.0,712702365,2382000.0,238957.0,351894.0,569195574000.0,838211508000.0,반도체,7142513389095564.0,23.76834233201164
2026-06-16,005930,삼성전자,343000.0,2005273562544000.0,5846278608,343000.0,839414.0,-27451.0,287919002000.0,-9415693000.0,반도체,7142513389095564.0,28.075181008487014
2026-06-16,003230,삼양식품,1143000.0,8610236145000.0,7533015,1143000.0,-4169.0,3981.0,-4765167000.0,4550283000.0,생활소비재,7142513389095564.0,0.12054910751928306
2026-06-16,015760,한국전력,39800.0,25550170264600.0,641964077,39800.0,-227419.0,-587183.0,-9051276200.0,-23369883400.0,생활소비재,7142513389095564.0,0.35771959914849166
2026-06-16,033780,KT&G,185000.0,19204934360000.0,103810456,185000.0,-184282.0,152869.0,-34092170000.0,28280765000.0,생활소비재,7142513389095564.0,0.2688820211288658
2026-06-16,090430,아모레퍼시픽,110400.0,6457600593600.0,58492759,110400.0,-63795.0,8443.0,-7042968000.0,932107200.0,생활소비재,7142513389095564.0,0.09041075937580717
2026-06-16,278470,에이피알,399500.0,14956542922500.0,37438155,399500.0,-21480.0,-19646.0,-8581260000.0,-7848577000.0,생활소비재,7142513389095564.0,0.20940167848105223
2026-06-17,024110,기업은행,22450.0,17902210759050.0,797425869,22450.0,39733.0,-144542.0,892005850.0,-3244967900.0,금융,7253100053919732.0,0.2468215056453724
2026-06-17,032830,삼성생명,447000.0,89400000000000.0,200000000,447000.0,-23781.0,31386.0,-10630107000.0,14029542000.0,금융,7253100053919732.0,1.2325764064386002
2026-06-17,055550,신한지주,103100.0,48936864619100.0,474654361,103100.0,44604.0,-142541.0,4598672400.0,-14695977100.0,금융,7253100053919732.0,0.6747027375232947
2026-06-17,086790,하나금융지주,126800.0,34789830446400.0,274367748,126800.0,-10173.0,-19961.0,-1289936400.0,-2531054800.0,금융,7253100053919732.0,0.47965463302272837
2026-06-17,105560,KB금융,164000.0,58168788376000.0,354687734,164000.0,-49032.0,-109977.0,-8041248000.0,-18036228000.0,금융,7253100053919732.0,0.8019851917603746
2026-06-17,316140,우리금융지주,32150.0,23600553688000.0,734076320,32150.0,-132299.0,106851.0,-4253412850.0,3435259650.0,금융,7253100053919732.0,0.325385745578482
2026-06-17,000660,SK하이닉스,2521000.0,1796722662165000.0,712702365,2521000.0,341331.0,74908.0,860495451000.0,188843068000.0,반도체,7253100053919732.0,24.771789287451128
2026-06-17,005930,삼성전자,346500.0,2025735537672000.0,5846278608,346500.0,1133803.0,-2000080.0,392862739500.0,-693027720000.0,반도체,7253100053919732.0,27.929237465533774
2026-06-17,003230,삼양식품,1145000.0,8625302175000.0,7533015,1145000.0,-792.0,613.0,-906840000.0,701885000.0,생활소비재,7253100053919732.0,0.11891883623387631
