Date,Code,Naver_Close,Institution_Net_Volume,Foreign_Net_Volume,Name,Stocks,Marcap,Close,Latest_Name,Latest_Stocks,Basket,Foreign_Net_Est_Value,Institution_Net_Est_Value
2026-07-07,033780,183400.0,88677.0,-15148.0,KT&G,103810456.0,19038837630400.0,183400.0,KT&G,103810456,생활소비재,-2778143200.0,16263361800.0
2026-07-07,090430,126500.0,91978.0,59116.0,아모레퍼시픽,58492759.0,7399334013500.0,126500.0,아모레퍼시픽,58492759,생활소비재,7478174000.0,11635217000.0
2026-07-07,278470,410000.0,97959.0,-20146.0,에이피알,37438155.0,15349643550000.0,410000.0,에이피알,37438155,생활소비재,-8259860000.0,40163190000.0
2026-07-08,024110,20950.0,-48429.0,122506.0,기업은행,797425869.0,16706071955550.0,20950.0,기업은행,797425869,금융,2566500700.0,-1014587550.0
2026-07-08,032830,346000.0,-26681.0,47003.0,삼성생명,200000000.0,69200000000000.0,346000.0,삼성생명,200000000,금융,16263038000.0,-9231626000.0
2026-07-08,055550,107300.0,68096.0,-29801.0,신한지주,474654361.0,50930412935300.0,107300.0,신한지주,469450239,금융,-3197647300.0,7306700800.0
2026-07-08,086790,122300.0,85505.0,-137901.0,하나금융지주,274367748.0,33555175580400.0,122300.0,하나금융지주,274367748,금융,-16865292300.0,10457261500.0
2026-07-08,105560,171000.0,184919.0,-116486.0,KB금융,354687734.0,60651602514000.0,171000.0,KB금융,354687734,금융,-19919106000.0,31621149000.0
2026-07-08,316140,30700.0,-75090.0,30628.0,우리금융지주,728089682.0,22352353237400.0,30700.0,우리금융지주,728089682,금융,940279600.0,-2305263000.0
2026-07-08,000660,2076000.0,-285353.0,88312.0,SK하이닉스,712702365.0,1479570109740000.0,2076000.0,SK하이닉스,730492365,반도체,183335712000.0,-592392828000.0
2026-07-08,005930,277500.0,971031.0,-3015093.0,삼성전자,5846278608.0,1622342313720000.0,277500.0,삼성전자,5846278608,반도체,-836688307500.0,269461102500.0
2026-07-08,003230,1146000.0,2825.0,-2354.0,삼양식품,7533015.0,8632835190000.0,1146000.0,삼양식품,7533015,생활소비재,-2697684000.0,3237450000.0
2026-07-08,015760,36750.0,137328.0,-141655.0,한국전력,641964077.0,23592179829750.0,36750.0,한국전력,641964077,생활소비재,-5205821250.0,5046804000.0
2026-07-08,033780,184300.0,69170.0,-37605.0,KT&G,103810456.0,19132267040800.0,184300.0,KT&G,103810456,생활소비재,-6930601500.0,12748031000.0
2026-07-08,090430,124300.0,-37130.0,133002.0,아모레퍼시픽,58492759.0,7270649943700.0,124300.0,아모레퍼시픽,58492759,생활소비재,16532148600.0,-4615259000.0
2026-07-08,278470,385500.0,5793.0,-61538.0,에이피알,37438155.0,14432408752500.0,385500.0,에이피알,37438155,생활소비재,-23722899000.0,2233201500.0
2026-07-09,024110,20500.0,-159732.0,119363.0,기업은행,797425869.0,16347230314500.0,20500.0,기업은행,797425869,금융,2446941500.0,-3274506000.0
2026-07-09,032830,326000.0,-33741.0,23036.0,삼성생명,200000000.0,65200000000000.0,326000.0,삼성생명,200000000,금융,7509736000.0,-10999566000.0
2026-07-09,055550,105000.0,186667.0,-184374.0,신한지주,474654361.0,49838707905000.0,105000.0,신한지주,469450239,금융,-19359270000.0,19600035000.0
2026-07-09,086790,122600.0,78866.0,-31827.0,하나금융지주,274367748.0,33637485904800.0,122600.0,하나금융지주,274367748,금융,-3901990200.0,9668971600.0
2026-07-09,105560,171400.0,644493.0,-575548.0,KB금융,354687734.0,60793477607600.0,171400.0,KB금융,354687734,금융,-98648927200.0,110466100200.0
2026-07-09,316140,30050.0,-180448.0,116497.0,우리금융지주,728089682.0,21879094944100.0,30050.0,우리금융지주,728089682,금융,3500734850.0,-5422462400.0
2026-07-09,000660,2186000.0,404365.0,-209485.0,SK하이닉스,712702365.0,1557967369890000.0,2186000.0,SK하이닉스,730492365,반도체,-457934210000.0,883941890000.0
2026-07-09,005930,278000.0,1107761.0,845552.0,삼성전자,5846278608.0,1625265453024000.0,278000.0,삼성전자,5846278608,반도체,235063456000.0,307957558000.0
2026-07-09,003230,1103000.0,-2602.0,-7402.0,삼양식품,7533015.0,8308915545000.0,1103000.0,삼양식품,7533015,생활소비재,-8164406000.0,-2870006000.0
2026-07-09,015760,35200.0,-194379.0,3237.0,한국전력,641964077.0,22597135510400.0,35200.0,한국전력,641964077,생활소비재,113942400.0,-6842140800.0
2026-07-09,033780,176400.0,-38137.0,20993.0,KT&G,103810456.0,18312164438400.0,176400.0,KT&G,103810456,생활소비재,3703165200.0,-6727366800.0
2026-07-09,090430,116300.0,-9311.0,6233.0,아모레퍼시픽,58492759.0,6802707871700.0,116300.0,아모레퍼시픽,58492759,생활소비재,724897900.0,-1082869300.0
2026-07-09,278470,365500.0,-38259.0,-67855.0,에이피알,37438155.0,13683645652500.0,365500.0,에이피알,37438155,생활소비재,-24801002500.0,-13983664500.0
2026-07-10,024110,21250.0,10097.0,460028.0,기업은행,797425869.0,16945299716250.0,21250.0,기업은행,797425869,금융,9775595000.0,214561250.0
2026-07-10,032830,340500.0,75971.0,-67377.0,삼성생명,200000000.0,68100000000000.0,340500.0,삼성생명,200000000,금융,-22941868500.0,25868125500.0
2026-07-10,055550,109200.0,250331.0,264724.0,신한지주,474654361.0,51832256221200.0,109200.0,신한지주,469450239,금융,28907860800.0,27336145200.0
2026-07-10,086790,128500.0,27949.0,69022.0,하나금융지주,274367748.0,35256255618000.0,128500.0,하나금융지주,274367748,금융,8869327000.0,3591446500.0
2026-07-10,105560,184400.0,174290.0,170792.0,KB금융,354687734.0,65404418149600.0,184400.0,KB금융,354687734,금융,31494044800.0,32139076000.0
2026-07-10,316140,31450.0,42462.0,647819.0,우리금융지주,728089682.0,22898420498900.0,31450.0,우리금융지주,728089682,금융,20373907550.0,1335429900.0
2026-07-10,000660,2180000.0,204193.0,-768843.0,SK하이닉스,712702365.0,1553691155700000.0,2180000.0,SK하이닉스,730492365,반도체,-1676077740000.0,445140740000.0
2026-07-10,005930,285000.0,2313745.0,625985.0,삼성전자,5846278608.0,1666189403280000.0,285000.0,삼성전자,5846278608,반도체,178405725000.0,659417325000.0
2026-07-10,003230,1139000.0,-3402.0,422.0,삼양식품,7533015.0,8580104085000.0,1139000.0,삼양식품,7533015,생활소비재,480658000.0,-3874878000.0
2026-07-10,015760,36200.0,218422.0,30871.0,한국전력,641964077.0,23239099587400.0,36200.0,한국전력,641964077,생활소비재,1117530200.0,7906876400.0
2026-07-10,033780,173500.0,-57412.0,41858.0,KT&G,103810456.0,18011114116000.0,173500.0,KT&G,103810456,생활소비재,7262363000.0,-9960982000.0
2026-07-10,090430,123100.0,-3298.0,107654.0,아모레퍼시픽,58492759.0,7200458632900.0,123100.0,아모레퍼시픽,58492759,생활소비재,13252207400.0,-405983800.0
2026-07-10,278470,375000.0,-37287.0,44224.0,에이피알,37438155.0,14039308125000.0,375000.0,에이피알,37438155,생활소비재,16584000000.0,-13982625000.0
2026-07-13,024110,21150.0,-39456.0,-21902.0,기업은행,797425869.0,16865557129350.0,21150.0,기업은행,797425869,금융,-463227300.0,-834494400.0
2026-07-13,032830,326000.0,-63886.0,103035.0,삼성생명,200000000.0,65200000000000.0,326000.0,삼성생명,200000000,금융,33589410000.0,-20826836000.0
2026-07-13,055550,108600.0,247180.0,-182857.0,신한지주,474654361.0,51547463604600.0,108600.0,신한지주,469450239,금융,-19858270200.0,26843748000.0
2026-07-13,086790,132600.0,196029.0,-8011.0,하나금융지주,274367748.0,36381163384800.0,132600.0,하나금융지주,274367748,금융,-1062258600.0,25993445400.0
2026-07-13,105560,186200.0,312121.0,-378291.0,KB금융,354687734.0,66042856070800.0,186200.0,KB금융,354687734,금융,-70437784200.0,58116930200.0
2026-07-13,316140,31200.0,369334.0,-449018.0,우리금융지주,728089682.0,22716398078400.0,31200.0,우리금융지주,728089682,금융,-14009361600.0,11523220800.0
2026-07-13,000660,1845000.0,-781727.0,-704671.0,SK하이닉스,712702365.0,1314935863425000.0,1845000.0,SK하이닉스,730492365,반도체,-1300117995000.0,-1442286315000.0
2026-07-13,005930,254500.0,-3246131.0,-716994.0,삼성전자,5846278608.0,1487877905736000.0,254500.0,삼성전자,5846278608,반도체,-182474973000.0,-826140339500.0
2026-07-13,003230,1110000.0,-8641.0,5717.0,삼양식품,7533015.0,8361646650000.0,1110000.0,삼양식품,7533015,생활소비재,6345870000.0,-9591510000.0
2026-07-13,015760,34250.0,-288547.0,-210107.0,한국전력,641964077.0,21987269637250.0,34250.0,한국전력,641964077,생활소비재,-7196164750.0,-9882734750.0
2026-07-13,033780,174300.0,22317.0,-6927.0,KT&G,103810456.0,18094162480800.0,174300.0,KT&G,103810456,생활소비재,-1207376100.0,3889853100.0
2026-07-13,090430,121600.0,52145.0,-27632.0,아모레퍼시픽,58492759.0,7112719494400.0,121600.0,아모레퍼시픽,58492759,생활소비재,-3360051200.0,6340832000.0
2026-07-13,278470,380000.0,11508.0,35912.0,에이피알,37438155.0,14226498900000.0,380000.0,에이피알,37438155,생활소비재,13646560000.0,4373040000.0
2026-07-14,024110,21100.0,163298.0,62594.0,기업은행,797425869.0,16825685835900.0,21100.0,기업은행,797425869,금융,1320733400.0,3445587800.0
2026-07-14,032830,317000.0,45233.0,-28991.0,삼성생명,200000000.0,63400000000000.0,317000.0,삼성생명,200000000,금융,-9190147000.0,14338861000.0
2026-07-14,055550,106500.0,174676.0,-138493.0,신한지주,474654361.0,50550689446500.0,106500.0,신한지주,469450239,금융,-14749504500.0,18602994000.0
2026-07-14,086790,134000.0,215470.0,-84296.0,하나금융지주,274367748.0,36765278232000.0,134000.0,하나금융지주,274367748,금융,-11295664000.0,28872980000.0
2026-07-14,105560,180000.0,171842.0,-182659.0,KB금융,354687734.0,63843792120000.0,180000.0,KB금융,354687734,금융,-32878620000.0,30931560000.0
2026-07-14,316140,30700.0,473169.0,-395071.0,우리금융지주,728089682.0,22352353237400.0,30700.0,우리금융지주,728089682,금융,-12128679700.0,14526288300.0
2026-07-14,000660,1913000.0,697670.0,664541.0,SK하이닉스,712702365.0,1363399624245000.0,1913000.0,SK하이닉스,730492365,반도체,1271266933000.0,1334642710000.0
2026-07-14,005930,263000.0,5326105.0,-1128775.0,삼성전자,5846278608.0,1537571273904000.0,263000.0,삼성전자,5846278608,반도체,-296867825000.0,1400765615000.0
2026-07-14,003230,1072000.0,-10855.0,4263.0,삼양식품,7533015.0,8075392080000.0,1072000.0,삼양식품,7533015,생활소비재,4569936000.0,-11636560000.0
2026-07-14,015760,33950.0,-229981.0,205411.0,한국전력,641964077.0,21794680414150.0,33950.0,한국전력,641964077,생활소비재,6973703450.0,-7807854950.0
2026-07-14,033780,171000.0,50430.0,-53317.0,KT&G,103810456.0,17751587976000.0,171000.0,KT&G,103810456,생활소비재,-9117207000.0,8623530000.0
2026-07-14,090430,120000.0,-5354.0,34832.0,아모레퍼시픽,58492759.0,7019131080000.0,120000.0,아모레퍼시픽,58492759,생활소비재,4179840000.0,-642480000.0
2026-07-14,278470,375000.0,-10630.0,11940.0,에이피알,37438155.0,14039308125000.0,375000.0,에이피알,37438155,생활소비재,4477500000.0,-3986250000.0
2026-07-15,024110,21250.0,-24788.0,48260.0,기업은행,797425869.0,16945299716250.0,21250.0,기업은행,797425869,금융,1025525000.0,-526745000.0
2026-07-15,032830,337500.0,-28729.0,38921.0,삼성생명,200000000.0,67500000000000.0,337500.0,삼성생명,200000000,금융,13135837500.0,-9696037500.0
2026-07-15,055550,107300.0,-191536.0,219411.0,신한지주,474654361.0,50930412935300.0,107300.0,신한지주,469450239,금융,23542800300.0,-20551812800.0
2026-07-15,086790,136800.0,-21735.0,90450.0,하나금융지주,274367748.0,37533507926400.0,136800.0,하나금융지주,274367748,금융,12373560000.0,-2973348000.0
2026-07-15,105560,181600.0,-273036.0,284339.0,KB금융,354687734.0,64411292494400.0,181600.0,KB금융,354687734,금융,51635962400.0,-49583337600.0
2026-07-15,316140,31300.0,-108332.0,192006.0,우리금융지주,728089682.0,22789207046600.0,31300.0,우리금융지주,728089682,금융,6009787800.0,-3390791600.0
2026-07-15,000660,2082000.0,265930.0,331145.0,SK하이닉스,712702365.0,1483846323930000.0,2082000.0,SK하이닉스,730492365,반도체,689443890000.0,553666260000.0
2026-07-15,005930,279500.0,-413531.0,1799843.0,삼성전자,5846278608.0,1634034870936000.0,279500.0,삼성전자,5846278608,반도체,503056118500.0,-115581914500.0
2026-07-15,003230,1072000.0,-15516.0,1775.0,삼양식품,7533015.0,8075392080000.0,1072000.0,삼양식품,7533015,생활소비재,1902800000.0,-16633152000.0
2026-07-15,015760,33900.0,-446328.0,54117.0,한국전력,641964077.0,21762582210300.0,33900.0,한국전력,641964077,생활소비재,1834566300.0,-15130519200.0
2026-07-15,033780,172500.0,-35105.0,40678.0,KT&G,103810456.0,17907303660000.0,172500.0,KT&G,103810456,생활소비재,7016955000.0,-6055612500.0
2026-07-15,090430,120800.0,-88240.0,129421.0,아모레퍼시픽,58492759.0,7065925287200.0,120800.0,아모레퍼시픽,58492759,생활소비재,15634056800.0,-10659392000.0
2026-07-15,278470,385500.0,-53248.0,65470.0,에이피알,37438155.0,14432408752500.0,385500.0,에이피알,37438155,생활소비재,25238685000.0,-20527104000.0
2026-07-16,024110,21600.0,17382.0,172088.0,기업은행,797425869.0,17224398770400.0,21600.0,기업은행,797425869,금융,3717100800.0,375451200.0
2026-07-16,032830,331000.0,-52592.0,75647.0,삼성생명,200000000.0,66200000000000.0,331000.0,삼성생명,200000000,금융,25039157000.0,-17407952000.0
2026-07-16,055550,107900.0,35487.0,-8892.0,신한지주,474654361.0,51215205551900.0,107900.0,신한지주,469450239,금융,-959446800.0,3829047300.0
2026-07-16,086790,136800.0,24884.0,-51011.0,하나금융지주,274367748.0,37533507926400.0,136800.0,하나금융지주,274367748,금융,-6978304800.0,3404131200.0
2026-07-16,105560,181100.0,80309.0,-54077.0,KB금융,354687734.0,64233948627400.0,181100.0,KB금융,354687734,금융,-9793344700.0,14543959900.0
2026-07-16,316140,31500.0,92592.0,20932.0,우리금융지주,728089682.0,22934824983000.0,31500.0,우리금융지주,728089682,금융,659358000.0,2916648000.0
2026-07-16,000660,1842000.0,-628785.0,-469637.0,SK하이닉스,712702365.0,1312797756330000.0,1842000.0,SK하이닉스,730492365,반도체,-865071354000.0,-1158221970000.0
2026-07-16,005930,255000.0,-4567849.0,-826076.0,삼성전자,5846278608.0,1490801045040000.0,255000.0,삼성전자,5846278608,반도체,-210649380000.0,-1164801495000.0
2026-07-16,003230,1069000.0,-2185.0,6047.0,삼양식품,7533015.0,8052793035000.0,1069000.0,삼양식품,7533015,생활소비재,6464243000.0,-2335765000.0
2026-07-16,015760,34050.0,-166748.0,471034.0,한국전력,641964077.0,21858876821850.0,34050.0,한국전력,641964077,생활소비재,16038707700.0,-5677769400.0
2026-07-16,033780,179900.0,-22770.0,60896.0,KT&G,103810456.0,18675501034400.0,179900.0,KT&G,103810456,생활소비재,10955190400.0,-4096323000.0
2026-07-16,090430,124400.0,34467.0,24245.0,아모레퍼시픽,58492759.0,7276499219600.0,124400.0,아모레퍼시픽,58492759,생활소비재,3016078000.0,4287694800.0
2026-07-16,278470,393000.0,-1920.0,28778.0,에이피알,37438155.0,14713194915000.0,393000.0,에이피알,37438155,생활소비재,11309754000.0,-754560000.0
2026-07-20,024110,21200.0,137613.0,-146815.0,기업은행,797425869.0,16905428422800.0,21200.0,기업은행,797425869,금융,-3112478000.0,2917395600.0
2026-07-20,032830,301500.0,4616.0,-18378.0,삼성생명,200000000.0,60300000000000.0,301500.0,삼성생명,200000000,금융,-5540967000.0,1391724000.0
2026-07-20,055550,101800.0,132214.0,-213197.0,신한지주,474654361.0,48319813949800.0,101800.0,신한지주,469450239,금융,-21703454600.0,13459385200.0
2026-07-20,086790,133400.0,-28297.0,165884.0,하나금융지주,274367748.0,36600657583200.0,133400.0,하나금융지주,274367748,금융,22128925600.0,-3774819800.0
2026-07-20,105560,168800.0,232399.0,-160224.0,KB금융,354687734.0,59871289499200.0,168800.0,KB금융,354687734,금융,-27045811200.0,39228951200.0
2026-07-20,316140,30550.0,243979.0,-226604.0,우리금융지주,728089682.0,22243139785100.0,30550.0,우리금융지주,728089682,금융,-6922752200.0,7453558450.0
2026-07-20,000660,1764000.0,-527040.0,331597.0,SK하이닉스,712702365.0,1257206971860000.0,1764000.0,SK하이닉스,730492365,반도체,584937108000.0,-929698560000.0
2026-07-20,005930,244000.0,-1468948.0,1129083.0,삼성전자,5846278608.0,1426491980352000.0,244000.0,삼성전자,5846278608,반도체,275496252000.0,-358423312000.0
2026-07-20,003230,1053000.0,359.0,2617.0,삼양식품,7533015.0,7932264795000.0,1053000.0,삼양식품,7533015,생활소비재,2755701000.0,378027000.0
2026-07-20,015760,33000.0,-28143.0,270070.0,한국전력,641964077.0,21184814541000.0,33000.0,한국전력,641964077,생활소비재,8912310000.0,-928719000.0
2026-07-20,033780,179400.0,33556.0,-32793.0,KT&G,103810456.0,18623595806400.0,179400.0,KT&G,103810456,생활소비재,-5883064200.0,6019946400.0
2026-07-20,090430,117300.0,-8133.0,3951.0,아모레퍼시픽,58492759.0,6861200630700.0,117300.0,아모레퍼시픽,58492759,생활소비재,463452300.0,-954000900.0
2026-07-20,278470,368000.0,-8760.0,-35654.0,에이피알,37438155.0,13777241040000.0,368000.0,에이피알,37438155,생활소비재,-13120672000.0,-3223680000.0
2026-07-21,024110,20550.0,-98287.0,-262277.0,기업은행,797425869.0,16387101607950.0,20550.0,기업은행,797425869,금융,-5389792350.0,-2019797850.0
2026-07-21,032830,316000.0,-50725.0,49764.0,삼성생명,200000000.0,63200000000000.0,316000.0,삼성생명,200000000,금융,15725424000.0,-16029100000.0
2026-07-21,055550,104700.0,68063.0,4649.0,신한지주,474654361.0,49696311596700.0,104700.0,신한지주,469450239,금융,486750300.0,7126196100.0
2026-07-21,086790,132600.0,139109.0,-112622.0,하나금융지주,274367748.0,36381163384800.0,132600.0,하나금융지주,274367748,금융,-14933677200.0,18445853400.0
2026-07-21,105560,174000.0,58387.0,-17229.0,KB금융,354687734.0,61715665716000.0,174000.0,KB금융,354687734,금융,-2997846000.0,10159338000.0
2026-07-21,316140,30500.0,48321.0,-148802.0,우리금융지주,728089682.0,22206735301000.0,30500.0,우리금융지주,728089682,금융,-4538461000.0,1473790500.0
2026-07-21,000660,1836000.0,366154.0,-237417.0,SK하이닉스,712702365.0,1308521542140000.0,1836000.0,SK하이닉스,730492365,반도체,-435897612000.0,672258744000.0
2026-07-21,005930,259000.0,1823763.0,1943936.0,삼성전자,5846278608.0,1514186159472000.0,259000.0,삼성전자,5846278608,반도체,503479424000.0,472354617000.0
2026-07-21,003230,1117000.0,24364.0,-5436.0,삼양식품,7533015.0,8414377755000.0,1117000.0,삼양식품,7533015,생활소비재,-6072012000.0,27214588000.0
2026-07-21,015760,33700.0,-67502.0,329523.0,한국전력,641964077.0,21634189394900.0,33700.0,한국전력,641964077,생활소비재,11104925100.0,-2274817400.0
2026-07-21,033780,178200.0,-19008.0,18892.0,KT&G,103810456.0,18499023259200.0,178200.0,KT&G,103810456,생활소비재,3366554400.0,-3387225600.0
2026-07-21,090430,119700.0,8534.0,12305.0,아모레퍼시픽,58492759.0,7001583252300.0,119700.0,아모레퍼시픽,58492759,생활소비재,1472908500.0,1021519800.0
2026-07-21,278470,365000.0,-12567.0,10244.0,에이피알,37438155.0,13664926575000.0,365000.0,에이피알,37438155,생활소비재,3739060000.0,-4586955000.0
2026-07-22,024110,20700.0,36080.0,28087.0,기업은행,797425869.0,16506715488300.0,20700.0,기업은행,797425869,금융,581400900.0,746856000.0
2026-07-22,032830,320000.0,-37559.0,47533.0,삼성생명,200000000.0,64000000000000.0,320000.0,삼성생명,200000000,금융,15210560000.0,-12018880000.0
2026-07-22,055550,104500.0,-312983.0,285286.0,신한지주,474654361.0,49601380724500.0,104500.0,신한지주,469450239,금융,29812387000.0,-32706723500.0
2026-07-22,086790,131600.0,-36184.0,42626.0,하나금융지주,274367748.0,36106795636800.0,131600.0,하나금융지주,274367748,금융,5609581600.0,-4761814400.0
2026-07-22,105560,175100.0,-186874.0,200707.0,KB금융,354687734.0,62105822223400.0,175100.0,KB금융,354687734,금융,35143795700.0,-32721637400.0
2026-07-22,316140,30650.0,-134722.0,152777.0,우리금융지주,728089682.0,22315948753300.0,30650.0,우리금융지주,728089682,금융,4682615050.0,-4129229300.0
2026-07-22,000660,1830000.0,-564978.0,640418.0,SK하이닉스,712702365.0,1304245327950000.0,1830000.0,SK하이닉스,730492365,반도체,1171964940000.0,-1033909740000.0
2026-07-22,005930,260500.0,-1718094.0,2136159.0,삼성전자,5846278608.0,1522955577384000.0,260500.0,삼성전자,5846278608,반도체,556469419500.0,-447563487000.0
2026-07-22,003230,1109000.0,369.0,-1989.0,삼양식품,7533015.0,8354113635000.0,1109000.0,삼양식품,7533015,생활소비재,-2205801000.0,409221000.0
2026-07-22,015760,33900.0,-244232.0,369367.0,한국전력,641964077.0,21762582210300.0,33900.0,한국전력,641964077,생활소비재,12521541300.0,-8279464800.0
2026-07-22,033780,176600.0,-76858.0,48319.0,KT&G,103810456.0,18332926529600.0,176600.0,KT&G,103810456,생활소비재,8533135400.0,-13573122800.0
2026-07-22,090430,116900.0,-66590.0,29043.0,아모레퍼시픽,58492759.0,6837803527100.0,116900.0,아모레퍼시픽,58492759,생활소비재,3395126700.0,-7784371000.0
2026-07-22,278470,357500.0,-90633.0,40805.0,에이피알,37438155.0,13384140412500.0,357500.0,에이피알,37438155,생활소비재,14587787500.0,-32401297500.0
2026-07-23,024110,21050.0,-92647.0,306232.0,기업은행,797425869.0,16785814542450.0,21050.0,기업은행,797425869,금융,6446183600.0,-1950219350.0
2026-07-23,032830,329500.0,-70505.0,79591.0,삼성생명,200000000.0,65900000000000.0,329500.0,삼성생명,200000000,금융,26225234500.0,-23231397500.0
2026-07-23,055550,103800.0,-326484.0,264691.0,신한지주,474654361.0,49269122671800.0,103800.0,신한지주,469450239,금융,27474925800.0,-33889039200.0
2026-07-23,086790,130500.0,-120121.0,53781.0,하나금융지주,274367748.0,35804991114000.0,130500.0,하나금융지주,274367748,금융,7018420500.0,-15675790500.0
2026-07-23,105560,176300.0,-163760.0,252522.0,KB금융,354687734.0,62531447504200.0,176300.0,KB금융,354687734,금융,44519628600.0,-28870888000.0
2026-07-23,316140,30900.0,-278649.0,240381.0,우리금융지주,728089682.0,22497971173800.0,30900.0,우리금융지주,728089682,금융,7427772900.0,-8610254100.0
2026-07-23,000660,1919000.0,-148136.0,689697.0,SK하이닉스,712702365.0,1367675838435000.0,1919000.0,SK하이닉스,730492365,반도체,1323528543000.0,-284272984000.0
2026-07-23,005930,270000.0,-120579.0,1299490.0,삼성전자,5846278608.0,1578495224160000.0,270000.0,삼성전자,5846278608,반도체,350862300000.0,-32556330000.0
2026-07-23,003230,1127000.0,-16264.0,17688.0,삼양식품,7533015.0,8489707905000.0,1127000.0,삼양식품,7533015,생활소비재,19934376000.0,-18329528000.0
2026-07-23,015760,35600.0,-189382.0,570179.0,한국전력,641964077.0,22853921141200.0,35600.0,한국전력,641964077,생활소비재,20298372400.0,-6741999200.0
2026-07-23,033780,179600.0,-32267.0,41433.0,KT&G,103810456.0,18644357897600.0,179600.0,KT&G,103810456,생활소비재,7441366800.0,-5795153200.0
2026-07-23,090430,119000.0,-61856.0,65749.0,아모레퍼시픽,58492759.0,6960638321000.0,119000.0,아모레퍼시픽,58492759,생활소비재,7824131000.0,-7360864000.0
2026-07-23,278470,370000.0,-48396.0,97284.0,에이피알,37438155.0,13852117350000.0,370000.0,에이피알,37438155,생활소비재,35995080000.0,-17906520000.0
2026-07-24,024110,21350.0,-28530.0,254855.0,기업은행,797425869.0,17025042303150.0,21350.0,기업은행,797425869,금융,5441154250.0,-609115500.0
2026-07-24,032830,318000.0,-79944.0,88493.0,삼성생명,200000000.0,63600000000000.0,318000.0,삼성생명,200000000,금융,28140774000.0,-25422192000.0
2026-07-24,055550,104400.0,-84142.0,216296.0,신한지주,474654361.0,49553915288400.0,104400.0,신한지주,469450239,금융,22581302400.0,-8784424800.0
2026-07-24,086790,132400.0,-32288.0,168569.0,하나금융지주,274367748.0,36326289835200.0,132400.0,하나금융지주,274367748,금융,22318535600.0,-4274931200.0
2026-07-24,105560,171500.0,-63306.0,-36411.0,KB금융,354687734.0,60828946381000.0,171500.0,KB금융,354687734,금융,-6244486500.0,-10856979000.0
2026-07-24,316140,30850.0,-257482.0,103010.0,우리금융지주,728089682.0,22461566689700.0,30850.0,우리금융지주,728089682,금융,3177858500.0,-7943319700.0
2026-07-24,000660,1759000.0,-483881.0,-976779.0,SK하이닉스,712702365.0,1253643460035000.0,1759000.0,SK하이닉스,730492365,반도체,-1718154261000.0,-851146679000.0
2026-07-24,005930,249500.0,-3378638.0,-3428259.0,삼성전자,5846278608.0,1458646512696000.0,249500.0,삼성전자,5846278608,반도체,-855350620500.0,-842970181000.0
2026-07-24,003230,1151000.0,-2896.0,13642.0,삼양식품,7533015.0,8670500265000.0,1151000.0,삼양식품,7533015,생활소비재,15701942000.0,-3333296000.0
2026-07-24,015760,35400.0,-234410.0,362824.0,한국전력,641964077.0,22725528325800.0,35400.0,한국전력,641964077,생활소비재,12843969600.0,-8298114000.0
2026-07-24,033780,182600.0,50739.0,-10471.0,KT&G,103810456.0,18955789265600.0,182600.0,KT&G,103810456,생활소비재,-1912004600.0,9264941400.0
2026-07-24,090430,118000.0,45527.0,-13763.0,아모레퍼시픽,58492759.0,6902145562000.0,118000.0,아모레퍼시픽,58492759,생활소비재,-1624034000.0,5372186000.0
2026-07-24,278470,354000.0,-2643.0,-10757.0,에이피알,37438155.0,13253106870000.0,354000.0,에이피알,37438155,생활소비재,-3807978000.0,-935622000.0
2026-07-27,024110,21350.0,87543.0,-26473.0,기업은행,797425869.0,17025042303150.0,21350.0,기업은행,797425869,금융,-565198550.0,1869043050.0
2026-07-27,032830,311500.0,677.0,-1895.0,삼성생명,200000000.0,62300000000000.0,311500.0,삼성생명,200000000,금융,-590292500.0,210885500.0
2026-07-27,055550,105000.0,14296.0,-15733.0,신한지주,474654361.0,49838707905000.0,105000.0,신한지주,469450239,금융,-1651965000.0,1501080000.0
2026-07-27,086790,130600.0,72098.0,-118891.0,하나금융지주,274367748.0,35832427888800.0,130600.0,하나금융지주,274367748,금융,-15527164600.0,9415998800.0
2026-07-27,105560,172600.0,242517.0,-216186.0,KB금융,354687734.0,61219102888400.0,172600.0,KB금융,354687734,금융,-37313703600.0,41858434200.0
2026-07-27,316140,33100.0,625222.0,861208.0,우리금융지주,728089682.0,24099768474200.0,33100.0,우리금융지주,728089682,금융,28505984800.0,20694848200.0
2026-07-27,000660,1816000.0,231139.0,-615917.0,SK하이닉스,712702365.0,1294267494840000.0,1816000.0,SK하이닉스,730492365,반도체,-1118505272000.0,419748424000.0
2026-07-27,005930,254000.0,487617.0,-3319368.0,삼성전자,5846278608.0,1484954766432000.0,254000.0,삼성전자,5846278608,반도체,-843119472000.0,123854718000.0
2026-07-27,003230,1220000.0,14536.0,10029.0,삼양식품,7533015.0,9190278300000.0,1220000.0,삼양식품,7533015,생활소비재,12235380000.0,17733920000.0
2026-07-27,015760,36200.0,-75485.0,110281.0,한국전력,641964077.0,23239099587400.0,36200.0,한국전력,641964077,생활소비재,3992172200.0,-2732557000.0
2026-07-27,033780,182600.0,28594.0,-28577.0,KT&G,103810456.0,18955789265600.0,182600.0,KT&G,103810456,생활소비재,-5218160200.0,5221264400.0
2026-07-27,090430,123500.0,154711.0,-65324.0,아모레퍼시픽,58492759.0,7223855736500.0,123500.0,아모레퍼시픽,58492759,생활소비재,-8067514000.0,19106808500.0
